driver_id,date,day_of_week,stop_id,stop_name,lat,lng,visit_time,visit_hour,visit_duration_min,travel_time_min,traffic_mult,traffic_zone,stop_sequence,total_stops
D5,2026-04-20,0,L47,Manyavar Mahanagar,26.914504,80.962132,12:57,12,17,11.4,0.88,medium_traffic,6,7
D5,2026-04-20,0,L50,Sports Station Faizabad Road,26.723309,80.844252,13:25,13,27,15.4,1.1,low_traffic,7,7
D5,2026-04-21,1,L43,Lifestyle Store Aliganj,26.797555,80.900748,08:05,8,40,36.5,1.35,medium_traffic,1,7
D5,2026-04-21,1,L41,Fabindia Hazratganj,26.941107,80.978258,09:21,9,35,24.0,1.5,low_traffic,2,7
D5,2026-04-21,1,L44,Max Fashion Saharaganj,26.906398,80.981965,10:20,10,26,41.5,1.66,medium_traffic,3,7
D5,2026-04-21,1,L42,Westside Gomti Nagar,26.802733,80.832725,11:27,11,14,18.6,0.93,low_traffic,4,7
D5,2026-04-21,1,L46,Pantaloons Rajajipuram,26.747795,81.001644,11:59,11,25,17.3,1.02,low_traffic,5,7
D5,2026-04-21,1,L48,Raymond Shop Chinhat,26.917151,80.944587,12:41,12,19,9.6,0.96,medium_traffic,6,7
D5,2026-04-21,1,L47,Manyavar Mahanagar,26.914504,80.962132,13:09,13,12,28.6,1.3,medium_traffic,7,7
D5,2026-04-22,2,L46,Pantaloons Rajajipuram,26.747795,81.001644,09:41,9,16,20.5,1.71,low_traffic,1,6
D5,2026-04-22,2,L50,Sports Station Faizabad Road,26.723309,80.844252,10:17,10,27,11.6,1.45,low_traffic,2,6
D5,2026-04-22,2,L47,Manyavar Mahanagar,26.914504,80.962132,10:55,10,18,33.9,1.54,medium_traffic,3,6
D5,2026-04-22,2,L48,Raymond Shop Chinhat,26.917151,80.944587,11:46,11,17,25.0,0.96,medium_traffic,4,6
D5,2026-04-22,2,L42,Westside Gomti Nagar,26.802733,80.832725,12:28,12,22,22.3,0.93,low_traffic,5,6
D5,2026-04-22,2,L44,Max Fashion Saharaganj,26.906398,80.981965,13:12,13,27,30.7,1.18,medium_traffic,6,6
D5,2026-04-23,3,L41,Fabindia Hazratganj,26.941107,80.978258,08:44,8,36,41.1,1.37,low_traffic,1,7
D5,2026-04-23,3,L49,Bata Showroom Golf City,26.852611,80.927361,10:01,10,34,44.2,1.7,high_traffic,2,7
D5,2026-04-23,3,L44,Max Fashion Saharaganj,26.906398,80.981965,11:19,11,32,20.9,0.87,medium_traffic,3,7
D5,2026-04-23,3,L50,Sports Station Faizabad Road,26.723309,80.844252,12:11,12,19,17.1,0.95,low_traffic,4,7
D5,2026-04-23,3,L42,Westside Gomti Nagar,26.802733,80.832725,12:47,12,16,27.3,1.01,low_traffic,5,7
D5,2026-04-23,3,L48,Raymond Shop Chinhat,26.917151,80.944587,13:30,13,25,37.2,1.24,medium_traffic,6,7
D5,2026-04-23,3,L43,Lifestyle Store Aliganj,26.797555,80.900748,14:32,14,33,30.8,1.23,medium_traffic,7,7
D5,2026-04-24,4,L42,Westside Gomti Nagar,26.802733,80.832725,08:35,8,13,42.6,1.52,low_traffic,1,8
D5,2026-04-24,4,L43,Lifestyle Store Aliganj,26.797555,80.900748,09:30,9,41,40.2,1.75,medium_traffic,2,8
D5,2026-04-24,4,L49,Bata Showroom Golf City,26.852611,80.927361,10:51,10,37,39.7,1.37,high_traffic,3,8
D5,2026-04-24,4,L47,Manyavar Mahanagar,26.914504,80.962132,12:07,12,21,13.8,0.86,medium_traffic,4,8
D5,2026-04-24,4,L46,Pantaloons Rajajipuram,26.747795,81.001644,12:41,12,27,7.2,0.9,low_traffic,5,8
D5,2026-04-24,4,L44,Max Fashion Saharaganj,26.906398,80.981965,13:15,13,32,25.6,1.22,medium_traffic,6,8
D5,2026-04-24,4,L50,Sports Station Faizabad Road,26.723309,80.844252,14:12,14,24,15.0,1.25,low_traffic,7,8
D5,2026-04-24,4,L48,Raymond Shop Chinhat,26.917151,80.944587,14:51,14,18,25.1,1.14,medium_traffic,8,8
D5,2026-04-25,5,L41,Fabindia Hazratganj,26.941107,80.978258,08:39,8,42,25.3,1.33,low_traffic,1,5
D5,2026-04-25,5,L49,Bata Showroom Golf City,26.852611,80.927361,09:46,9,41,13.6,1.36,high_traffic,2,5
D5,2026-04-25,5,L43,Lifestyle Store Aliganj,26.797555,80.900748,10:40,10,41,27.9,1.33,medium_traffic,3,5
D5,2026-04-25,5,L42,Westside Gomti Nagar,26.802733,80.832725,11:48,11,16,12.3,0.88,low_traffic,4,5
D5,2026-04-25,5,L48,Raymond Shop Chinhat,26.917151,80.944587,12:16,12,16,13.7,1.05,medium_traffic,5,5
D5,2026-04-27,0,L50,Sports Station Faizabad Road,26.723309,80.844252,09:08,9,19,22.4,1.72,low_traffic,1,5
D5,2026-04-27,0,L43,Lifestyle Store Aliganj,26.797555,80.900748,09:49,9,41,19.0,1.46,medium_traffic,2,5
D5,2026-04-27,0,L49,Bata Showroom Golf City,26.852611,80.927361,10:49,10,39,24.3,1.52,high_traffic,3,5
D5,2026-04-27,0,L45,Zudio Indiranagar,26.947375,80.938976,11:52,11,24,13.9,0.87,low_traffic,4,5
D5,2026-04-27,0,L44,Max Fashion Saharaganj,26.906398,80.981965,12:29,12,31,16.9,0.89,medium_traffic,5,5
D5,2026-04-28,1,L49,Bata Showroom Golf City,26.852611,80.927361,09:06,9,32,33.1,1.38,high_traffic,1,5
D5,2026-04-28,1,L44,Max Fashion Saharaganj,26.906398,80.981965,10:11,10,25,26.0,1.3,medium_traffic,2,5
D5,2026-04-28,1,L50,Sports Station Faizabad Road,26.723309,80.844252,11:02,11,27,22.4,0.86,low_traffic,3,5
D5,2026-04-28,1,L47,Manyavar Mahanagar,26.914504,80.962132,11:51,11,14,9.2,0.92,medium_traffic,4,5
D5,2026-04-28,1,L41,Fabindia Hazratganj,26.941107,80.978258,12:14,12,40,24.0,0.89,low_traffic,5,5
D5,2026-04-29,2,L45,Zudio Indiranagar,26.947375,80.938976,09:45,9,26,22.4,1.72,low_traffic,1,6
D5,2026-04-29,2,L47,Manyavar Mahanagar,26.914504,80.962132,10:33,10,12,30.1,1.37,medium_traffic,2,6
D5,2026-04-29,2,L50,Sports Station Faizabad Road,26.723309,80.844252,11:15,11,30,24.2,0.97,low_traffic,3,6
D5,2026-04-29,2,L43,Lifestyle Store Aliganj,26.797555,80.900748,12:09,12,34,17.7,1.04,medium_traffic,4,6
D5,2026-04-29,2,L42,Westside Gomti Nagar,26.802733,80.832725,13:00,13,15,32.5,1.12,low_traffic,5,6
D5,2026-04-29,2,L48,Raymond Shop Chinhat,26.917151,80.944587,13:47,13,15,15.9,1.22,medium_traffic,6,6
D5,2026-04-30,3,L49,Bata Showroom Golf City,26.852611,80.927361,08:21,8,35,17.0,1.42,high_traffic,1,8
D5,2026-04-30,3,L41,Fabindia Hazratganj,26.941107,80.978258,09:13,9,36,40.9,1.78,low_traffic,2,8
D5,2026-04-30,3,L42,Westside Gomti Nagar,26.802733,80.832725,10:29,10,18,15.3,1.7,low_traffic,3,8
D5,2026-04-30,3,L47,Manyavar Mahanagar,26.914504,80.962132,11:02,11,24,19.8,0.86,medium_traffic,4,8
D5,2026-04-30,3,L45,Zudio Indiranagar,26.947375,80.938976,11:45,11,29,29.6,1.02,low_traffic,5,8
D5,2026-04-30,3,L48,Raymond Shop Chinhat,26.917151,80.944587,12:43,12,15,26.0,1.0,medium_traffic,6,8
D5,2026-04-30,3,L50,Sports Station Faizabad Road,26.723309,80.844252,13:24,13,28,12.7,1.27,low_traffic,7,8
D5,2026-04-30,3,L46,Pantaloons Rajajipuram,26.747795,81.001644,14:04,14,25,29.5,1.23,low_traffic,8,8
D6,2026-01-02,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:27,9,28,34.3,1.49,low_traffic,1,8
D6,2026-01-02,4,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,10:29,10,39,27.9,1.55,medium_traffic,2,8
D6,2026-01-02,4,L22,Cake Hub Gomti Nagar,26.725641,81.052623,11:35,11,19,19.0,0.95,low_traffic,3,8
D6,2026-01-02,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,12:13,12,23,16.1,0.95,medium_traffic,4,8
D6,2026-01-02,4,L42,Westside Gomti Nagar,26.802733,80.832725,12:52,12,21,8.9,0.99,low_traffic,5,8
D6,2026-01-02,4,L11,Walmart Best Price Kursi Road,26.875782,80.852468,13:21,13,30,17.8,1.27,low_traffic,6,8
D6,2026-01-02,4,L21,Monginis Bakery Hazratganj,26.74843,80.944946,14:08,14,25,30.2,1.16,medium_traffic,7,8
D6,2026-01-02,4,L41,Fabindia Hazratganj,26.941107,80.978258,15:03,15,35,25.8,1.03,low_traffic,8,8
D6,2026-01-03,5,L42,Westside Gomti Nagar,26.802733,80.832725,09:32,9,21,20.3,1.56,low_traffic,1,5
D6,2026-01-03,5,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,10:13,10,31,44.7,1.49,medium_traffic,2,5
D6,2026-01-03,5,L41,Fabindia Hazratganj,26.941107,80.978258,11:28,11,40,11.3,1.03,low_traffic,3,5
D6,2026-01-03,5,L11,Walmart Best Price Kursi Road,26.875782,80.852468,12:19,12,40,15.6,1.04,low_traffic,4,5
D6,2026-01-03,5,L31,Croma Hazratganj,26.817756,80.886751,13:14,13,28,34.8,1.16,medium_traffic,5,5
D6,2026-01-05,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:11,9,16,26.9,1.79,medium_traffic,1,8
D6,2026-01-05,0,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,09:53,9,31,35.2,1.76,medium_traffic,2,8
D6,2026-01-05,0,L41,Fabindia Hazratganj,26.941107,80.978258,10:59,10,36,37.3,1.38,low_traffic,3,8
D6,2026-01-05,0,L21,Monginis Bakery Hazratganj,26.74843,80.944946,12:12,12,20,15.5,0.97,medium_traffic,4,8
D6,2026-01-05,0,L22,Cake Hub Gomti Nagar,26.725641,81.052623,12:47,12,25,29.7,0.99,low_traffic,5,8
D6,2026-01-05,0,L11,Walmart Best Price Kursi Road,26.875782,80.852468,13:41,13,40,32.5,1.16,low_traffic,6,8
D6,2026-01-05,0,L42,Westside Gomti Nagar,26.802733,80.832725,14:53,14,24,26.9,1.28,low_traffic,7,8
D6,2026-01-05,0,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,15:43,15,27,17.8,0.85,low_traffic,8,8
D6,2026-01-06,1,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,08:42,8,41,16.4,1.64,medium_traffic,1,7
D6,2026-01-06,1,L11,Walmart Best Price Kursi Road,26.875782,80.852468,09:39,9,41,17.7,1.36,low_traffic,2,7
D6,2026-01-06,1,L21,Monginis Bakery Hazratganj,26.74843,80.944946,10:37,10,22,20.0,1.54,medium_traffic,3,7
D6,2026-01-06,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:19,11,21,14.7,0.92,medium_traffic,4,7
D6,2026-01-06,1,L42,Westside Gomti Nagar,26.802733,80.832725,11:54,11,19,29.7,0.99,low_traffic,5,7
D6,2026-01-06,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:42,12,32,15.5,0.91,low_traffic,6,7
D6,2026-01-06,1,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,13:29,13,22,20.3,1.27,low_traffic,7,7
D6,2026-01-07,2,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:30,9,11,20.2,1.35,medium_traffic,1,5
D6,2026-01-07,2,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,10:01,10,29,22.4,1.72,low_traffic,2,5
D6,2026-01-07,2,L21,Monginis Bakery Hazratganj,26.74843,80.944946,10:52,10,17,16.8,1.68,medium_traffic,3,5
D6,2026-01-07,2,L42,Westside Gomti Nagar,26.802733,80.832725,11:25,11,20,17.9,0.94,low_traffic,4,5
D6,2026-01-07,2,L22,Cake Hub Gomti Nagar,26.725641,81.052623,12:02,12,24,22.0,1.0,low_traffic,5,5
D6,2026-01-08,3,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,09:11,9,41,20.7,1.48,medium_traffic,1,5
D6,2026-01-08,3,L11,Walmart Best Price Kursi Road,26.875782,80.852468,10:12,10,31,26.6,1.33,low_traffic,2,5
D6,2026-01-08,3,L22,Cake Hub Gomti Nagar,26.725641,81.052623,11:09,11,16,25.0,1.04,low_traffic,3,5
D6,2026-01-08,3,L41,Fabindia Hazratganj,26.941107,80.978258,11:50,11,36,25.2,0.9,low_traffic,4,5
D6,2026-01-08,3,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:51,12,28,20.2,0.92,low_traffic,5,5
D6,2026-01-09,4,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,08:26,8,40,12.5,1.56,medium_traffic,1,8
D6,2026-01-09,4,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,09:18,9,26,29.9,1.66,low_traffic,2,8
D6,2026-01-09,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,10:13,10,38,14.5,1.32,low_traffic,3,8
D6,2026-01-09,4,L21,Monginis Bakery Hazratganj,26.74843,80.944946,11:05,11,14,18.0,0.9,medium_traffic,4,8
D6,2026-01-09,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:37,11,23,19.2,0.96,medium_traffic,5,8
D6,2026-01-09,4,L42,Westside Gomti Nagar,26.802733,80.832725,12:19,12,25,14.4,0.96,low_traffic,6,8
D6,2026-01-09,4,L22,Cake Hub Gomti Nagar,26.725641,81.052623,12:58,12,23,25.5,0.98,low_traffic,7,8
D6,2026-01-09,4,L41,Fabindia Hazratganj,26.941107,80.978258,13:46,13,40,31.1,1.11,low_traffic,8,8
D6,2026-01-10,5,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:40,9,35,18.4,1.53,low_traffic,1,5
D6,2026-01-10,5,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,10:33,10,24,29.8,1.57,low_traffic,2,5
D6,2026-01-10,5,L21,Monginis Bakery Hazratganj,26.74843,80.944946,11:26,11,25,24.6,0.88,medium_traffic,3,5
D6,2026-01-10,5,L22,Cake Hub Gomti Nagar,26.725641,81.052623,12:15,12,19,17.6,0.88,low_traffic,4,5
D6,2026-01-10,5,L11,Walmart Best Price Kursi Road,26.875782,80.852468,12:51,12,40,19.6,1.03,low_traffic,5,5
D6,2026-01-12,0,L22,Cake Hub Gomti Nagar,26.725641,81.052623,09:13,9,21,37.2,1.77,low_traffic,1,5
D6,2026-01-12,0,L42,Westside Gomti Nagar,26.802733,80.832725,10:11,10,20,33.7,1.53,low_traffic,2,5
D6,2026-01-12,0,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,11:04,11,26,22.9,1.04,low_traffic,3,5
D6,2026-01-12,0,L11,Walmart Best Price Kursi Road,26.875782,80.852468,11:52,11,35,26.7,0.92,low_traffic,4,5
D6,2026-01-12,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,12:53,12,14,21.1,0.88,medium_traffic,5,5
D6,2026-01-13,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:41,9,30,29.0,1.45,low_traffic,1,6
D6,2026-01-13,1,L22,Cake Hub Gomti Nagar,26.725641,81.052623,10:40,10,25,38.5,1.54,low_traffic,2,6
D6,2026-01-13,1,L11,Walmart Best Price Kursi Road,26.875782,80.852468,11:43,11,35,25.4,0.94,low_traffic,3,6
D6,2026-01-13,1,L21,Monginis Bakery Hazratganj,26.74843,80.944946,12:43,12,19,12.0,0.86,medium_traffic,4,6
D6,2026-01-13,1,L41,Fabindia Hazratganj,26.941107,80.978258,13:14,13,43,15.7,1.21,low_traffic,5,6
D6,2026-01-13,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,14:12,14,17,28.3,1.18,medium_traffic,6,6
D6,2026-01-14,2,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:36,9,13,23.7,1.69,medium_traffic,1,6
D6,2026-01-14,2,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,10:12,10,24,33.2,1.51,low_traffic,2,6
D6,2026-01-14,2,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,11:09,11,43,12.2,1.02,medium_traffic,3,6
D6,2026-01-14,2,L21,Monginis Bakery Hazratganj,26.74843,80.944946,12:04,12,23,18.7,1.04,medium_traffic,4,6
D6,2026-01-14,2,L11,Walmart Best Price Kursi Road,26.875782,80.852468,12:45,12,37,28.1,1.04,low_traffic,5,6
D6,2026-01-14,2,L41,Fabindia Hazratganj,26.941107,80.978258,13:50,13,43,11.2,1.25,low_traffic,6,6
D6,2026-01-15,3,L31,Croma Hazratganj,26.817756,80.886751,08:09,8,26,30.3,1.78,medium_traffic,1,5
D6,2026-01-15,3,L41,Fabindia Hazratganj,26.941107,80.978258,09:05,9,42,26.6,1.48,low_traffic,2,5
D6,2026-01-15,3,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,10:13,10,28,38.5,1.75,low_traffic,3,5
D6,2026-01-15,3,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:19,11,15,12.0,0.92,medium_traffic,4,5
D6,2026-01-15,3,L21,Monginis Bakery Hazratganj,26.74843,80.944946,11:46,11,16,22.8,0.91,medium_traffic,5,5
D6,2026-01-16,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:44,9,29,25.8,1.72,low_traffic,1,6
D6,2026-01-16,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,10:38,10,18,19.6,1.63,medium_traffic,2,6
D6,2026-01-16,4,L42,Westside Gomti Nagar,26.802733,80.832725,11:15,11,15,7.8,0.87,low_traffic,3,6
D6,2026-01-16,4,L22,Cake Hub Gomti Nagar,26.725641,81.052623,11:37,11,21,23.7,1.03,low_traffic,4,6
D6,2026-01-16,4,L31,Croma Hazratganj,26.817756,80.886751,12:21,12,34,7.6,0.95,medium_traffic,5,6
D6,2026-01-16,4,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,13:02,13,28,23.6,1.24,low_traffic,6,6
D6,2026-01-17,5,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:04,9,15,37.5,1.39,medium_traffic,1,5
D6,2026-01-17,5,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,09:56,9,32,19.7,1.64,medium_traffic,2,5
D6,2026-01-17,5,L11,Walmart Best Price Kursi Road,26.875782,80.852468,10:47,10,32,52.2,1.8,low_traffic,3,5
D6,2026-01-17,5,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,12:11,12,25,18.7,1.04,low_traffic,4,5
D6,2026-01-17,5,L41,Fabindia Hazratganj,26.941107,80.978258,12:54,12,38,9.9,0.99,low_traffic,5,5
D6,2026-01-19,0,L41,Fabindia Hazratganj,26.941107,80.978258,09:20,9,43,15.8,1.75,low_traffic,1,8
D6,2026-01-19,0,L42,Westside Gomti Nagar,26.802733,80.832725,10:18,10,17,24.1,1.42,low_traffic,2,8
D6,2026-01-19,0,L31,Croma Hazratganj,26.817756,80.886751,10:59,10,30,31.9,1.52,medium_traffic,3,8
D6,2026-01-19,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,12:00,12,18,24.9,0.86,medium_traffic,4,8
D6,2026-01-19,0,L11,Walmart Best Price Kursi Road,26.875782,80.852468,12:42,12,37,17.6,0.98,low_traffic,5,8
D6,2026-01-19,0,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,13:36,13,21,30.0,1.11,low_traffic,6,8
D6,2026-01-19,0,L22,Cake Hub Gomti Nagar,26.725641,81.052623,14:27,14,19,10.0,1.25,low_traffic,7,8
D6,2026-01-19,0,L21,Monginis Bakery Hazratganj,26.74843,80.944946,14:56,14,20,27.1,1.18,medium_traffic,8,8
D6,2026-01-20,1,L42,Westside Gomti Nagar,26.802733,80.832725,08:22,8,16,41.5,1.66,low_traffic,1,8
D6,2026-01-20,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:19,9,12,24.6,1.54,medium_traffic,2,8
D6,2026-01-20,1,L11,Walmart Best Price Kursi Road,26.875782,80.852468,09:55,9,30,51.0,1.76,low_traffic,3,8
D6,2026-01-20,1,L31,Croma Hazratganj,26.817756,80.886751,11:16,11,33,18.2,1.01,medium_traffic,4,8
D6,2026-01-20,1,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,12:07,12,33,8.2,1.03,low_traffic,5,8
D6,2026-01-20,1,L22,Cake Hub Gomti Nagar,26.725641,81.052623,12:48,12,18,9.7,0.88,low_traffic,6,8
D6,2026-01-20,1,L21,Monginis Bakery Hazratganj,26.74843,80.944946,13:15,13,15,21.1,1.11,medium_traffic,7,8
D6,2026-01-20,1,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,13:51,13,43,16.9,1.13,medium_traffic,8,8
D6,2026-01-21,2,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,09:42,9,31,14.9,1.35,medium_traffic,1,5
D6,2026-01-21,2,L42,Westside Gomti Nagar,26.802733,80.832725,10:27,10,24,23.1,1.65,low_traffic,2,5
D6,2026-01-21,2,L31,Croma Hazratganj,26.817756,80.886751,11:14,11,26,13.5,1.04,medium_traffic,3,5
D6,2026-01-21,2,L22,Cake Hub Gomti Nagar,26.725641,81.052623,11:53,11,15,9.9,0.99,low_traffic,4,5
D6,2026-01-21,2,L41,Fabindia Hazratganj,26.941107,80.978258,12:17,12,36,27.3,0.94,low_traffic,5,5
D6,2026-01-22,3,L22,Cake Hub Gomti Nagar,26.725641,81.052623,09:38,9,19,37.9,1.65,low_traffic,1,6
D6,2026-01-22,3,L42,Westside Gomti Nagar,26.802733,80.832725,10:34,10,13,43.4,1.67,low_traffic,2,6
D6,2026-01-22,3,L31,Croma Hazratganj,26.817756,80.886751,11:30,11,25,22.6,0.94,medium_traffic,3,6
D6,2026-01-22,3,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,12:17,12,25,12.2,0.87,low_traffic,4,6
D6,2026-01-22,3,L41,Fabindia Hazratganj,26.941107,80.978258,12:54,12,42,22.0,0.88,low_traffic,5,6
D6,2026-01-22,3,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,13:58,13,12,38.7,1.29,medium_traffic,6,6
D6,2026-01-23,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:32,9,34,22.7,1.62,low_traffic,1,5
D6,2026-01-23,4,L41,Fabindia Hazratganj,26.941107,80.978258,10:28,10,44,27.2,1.43,low_traffic,2,5
D6,2026-01-23,4,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,11:39,11,31,7.2,0.9,low_traffic,3,5
D6,2026-01-23,4,L42,Westside Gomti Nagar,26.802733,80.832725,12:17,12,17,29.9,1.03,low_traffic,4,5
D6,2026-01-23,4,L22,Cake Hub Gomti Nagar,26.725641,81.052623,13:03,13,16,15.1,1.16,low_traffic,5,5
D6,2026-01-24,5,L21,Monginis Bakery Hazratganj,26.74843,80.944946,08:43,8,26,34.8,1.34,medium_traffic,1,3
D6,2026-01-24,5,L42,Westside Gomti Nagar,26.802733,80.832725,09:43,9,24,33.4,1.76,low_traffic,2,3
D6,2026-01-24,5,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,10:40,10,32,47.6,1.64,medium_traffic,3,3
D6,2026-01-26,0,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:34,9,31,25.2,1.8,low_traffic,1,7
D6,2026-01-26,0,L41,Fabindia Hazratganj,26.941107,80.978258,10:30,10,44,14.3,1.59,low_traffic,2,7
D6,2026-01-26,0,L11,Walmart Best Price Kursi Road,26.875782,80.852468,11:28,11,36,20.2,0.92,low_traffic,3,7
D6,2026-01-26,0,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,12:24,12,38,18.2,0.91,medium_traffic,4,7
D6,2026-01-26,0,L21,Monginis Bakery Hazratganj,26.74843,80.944946,13:20,13,21,27.9,1.27,medium_traffic,5,7
D6,2026-01-26,0,L31,Croma Hazratganj,26.817756,80.886751,14:08,14,31,22.6,1.13,medium_traffic,6,7
D6,2026-01-26,0,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,15:01,15,33,12.5,1.04,low_traffic,7,7
D6,2026-01-27,1,L41,Fabindia Hazratganj,26.941107,80.978258,08:06,8,35,30.1,1.31,low_traffic,1,7
D6,2026-01-27,1,L22,Cake Hub Gomti Nagar,26.725641,81.052623,09:11,9,15,20.2,1.44,low_traffic,2,7
D6,2026-01-27,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:46,9,15,20.2,1.55,medium_traffic,3,7
D6,2026-01-27,1,L11,Walmart Best Price Kursi Road,26.875782,80.852468,10:21,10,33,42.8,1.71,low_traffic,4,7
D6,2026-01-27,1,L31,Croma Hazratganj,26.817756,80.886751,11:36,11,34,20.7,0.9,medium_traffic,5,7
D6,2026-01-27,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:30,12,34,20.8,0.99,low_traffic,6,7
D6,2026-01-27,1,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,13:24,13,28,16.8,1.29,low_traffic,7,7
D6,2026-01-28,2,L22,Cake Hub Gomti Nagar,26.725641,81.052623,09:13,9,19,12.1,1.51,low_traffic,1,5
D6,2026-01-28,2,L41,Fabindia Hazratganj,26.941107,80.978258,09:44,9,43,29.2,1.62,low_traffic,2,5
D6,2026-01-28,2,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,10:56,10,34,39.4,1.46,low_traffic,3,5
D6,2026-01-28,2,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,12:09,12,33,26.2,0.97,medium_traffic,4,5
D6,2026-01-28,2,L31,Croma Hazratganj,26.817756,80.886751,13:08,13,36,21.8,1.21,medium_traffic,5,5
D6,2026-01-29,3,L41,Fabindia Hazratganj,26.941107,80.978258,08:20,8,43,29.5,1.64,low_traffic,1,7
D6,2026-01-29,3,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,09:32,9,33,40.5,1.76,low_traffic,2,7
D6,2026-01-29,3,L11,Walmart Best Price Kursi Road,26.875782,80.852468,10:45,10,38,25.9,1.44,low_traffic,3,7
D6,2026-01-29,3,L42,Westside Gomti Nagar,26.802733,80.832725,11:48,11,16,30.3,1.01,low_traffic,4,7
D6,2026-01-29,3,L31,Croma Hazratganj,26.817756,80.886751,12:34,12,37,18.5,1.03,medium_traffic,5,7
D6,2026-01-29,3,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,13:29,13,42,18.4,1.23,medium_traffic,6,7
D6,2026-01-29,3,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,14:29,14,31,18.3,1.22,low_traffic,7,7
D6,2026-01-30,4,L12,Grofers Hub Vikas Nagar,26.792658,80.911454,08:33,8,42,41.9,1.55,medium_traffic,1,8
D6,2026-01-30,4,L11,Walmart Best Price Kursi Road,26.875782,80.852468,09:56,9,35,31.5,1.43,low_traffic,2,8
D6,2026-01-30,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:02,11,22,16.2,1.01,medium_traffic,3,8
D6,2026-01-30,4,L31,Croma Hazratganj,26.817756,80.886751,11:40,11,32,7.9,0.88,medium_traffic,4,8
D6,2026-01-30,4,L32,Vijay Sales Gomti Nagar,26.932172,80.908956,12:19,12,21,25.2,0.9,low_traffic,5,8
D6,2026-01-30,4,L41,Fabindia Hazratganj,26.941107,80.978258,13:05,13,40,31.6,1.17,low_traffic,6,8
D6,2026-01-30,4,L21,Monginis Bakery Hazratganj,26.74843,80.944946,14:16,14,19,19.4,1.21,medium_traffic,7,8
D6,2026-01-30,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,14:54,14,37,21.6,1.2,low_traffic,8,8
D6,2026-01-31,5,L41,Fabindia Hazratganj,26.941107,80.978258,08:24,8,37,12.1,1.51,low_traffic,1,5
